order_id,order_date,customer_id,store_id,promotion_id,channel,payment_method,order_status,subtotal,tax_amount,shipping_amount,total_amount,total_cost
ORD-004557,2024-02-11,CUST-01750,,PROMO-014,Mobile App,Debit Card,Returned,927.66,69.57,9.37,1006.6,350.74
ORD-004558,2023-12-26,CUST-01435,,PROMO-007,Phone,Debit Card,Shipped,1231.36,92.35,11.24,1334.95,732.72
ORD-004559,2024-05-07,CUST-01314,,PROMO-014,Marketplace,Apple Pay,Completed,4908.41,368.13,9.11,5285.65,2537.2
ORD-004560,2024-05-13,CUST-01505,,PROMO-014,Mobile App,Cash,Completed,1409.47,105.71,11.61,1526.79,642.54
ORD-004561,2023-01-09,CUST-00807,,PROMO-001,Mobile App,Credit Card,Completed,131.74,9.88,11.27,152.89,78.06
ORD-004562,2024-05-01,CUST-02983,STORE-009,PROMO-014,Marketplace,Gift Card,Returned,5294.39,397.08,15.8,5707.27,2458.09
ORD-004563,2024-02-13,CUST-02626,,PROMO-014,Phone,Apple Pay,Completed,1985.24,148.89,14.64,2148.77,1064.37
ORD-004564,2023-01-02,CUST-02952,STORE-014,PROMO-014,In-Store,Gift Card,Completed,603.8,45.28,0.0,649.08,291.33
ORD-004565,2023-07-14,CUST-01365,STORE-005,PROMO-014,Marketplace,Cash,Completed,1323.28,99.25,10.56,1433.09,698.51
ORD-004566,2023-09-09,CUST-02935,,PROMO-014,Mobile App,Gift Card,Cancelled,175.01,13.13,12.61,200.75,85.81
ORD-004567,2024-08-27,CUST-00547,STORE-010,PROMO-014,Website,Gift Card,Completed,1272.08,95.41,11.6,1379.09,731.22
ORD-004568,2023-04-02,CUST-01161,,PROMO-014,Website,Cash,Completed,5895.85,442.19,10.13,6348.17,3015.1
ORD-004569,2023-11-06,CUST-00701,,PROMO-014,Mobile App,Cash,Cancelled,588.25,44.12,8.46,640.83,307.59
ORD-004570,2023-10-02,CUST-02794,,PROMO-014,Mobile App,Debit Card,Cancelled,1951.87,146.39,13.62,2111.88,1087.39
ORD-004571,2023-09-21,CUST-01134,STORE-007,PROMO-014,In-Store,Cash,Cancelled,175.08,13.13,0.0,188.21,80.84
ORD-004572,2024-09-28,CUST-00580,,PROMO-014,Website,Apple Pay,Completed,262.71,19.7,0.55,282.96,108.32
ORD-004573,2024-10-15,CUST-01076,,PROMO-014,Phone,Apple Pay,Completed,522.26,39.17,2.49,563.92,268.54
ORD-004574,2023-08-03,CUST-00927,,PROMO-014,Marketplace,Gift Card,Processing,1555.28,116.65,3.78,1675.71,844.96
ORD-004575,2023-04-21,CUST-02904,STORE-012,PROMO-014,In-Store,Cash,Completed,887.12,66.53,0.0,953.65,380.76
ORD-004576,2024-02-04,CUST-02102,,PROMO-014,Marketplace,Cash,Completed,291.78,21.88,4.16,317.82,169.6
ORD-004577,2023-06-05,CUST-01293,STORE-010,PROMO-014,In-Store,Credit Card,Completed,331.1,24.83,0.0,355.93,177.84
ORD-004578,2023-02-01,CUST-00352,STORE-011,PROMO-014,Mobile App,Debit Card,Completed,4379.15,328.44,4.81,4712.4,2172.49
ORD-004579,2024-10-27,CUST-01251,,PROMO-014,Mobile App,Apple Pay,Completed,136.68,10.25,15.05,161.98,69.92
ORD-004580,2023-10-27,CUST-02815,STORE-007,PROMO-014,In-Store,Gift Card,Returned,1561.18,117.09,0.0,1678.27,914.36
ORD-004581,2024-09-03,CUST-01328,,PROMO-014,Phone,Cash,Completed,503.07,37.73,2.2,543.0,287.16
ORD-004582,2024-08-01,CUST-02197,,PROMO-014,Website,PayPal,Completed,2519.2,188.94,15.2,2723.34,865.55
ORD-004583,2024-04-07,CUST-02078,STORE-015,PROMO-014,Phone,Apple Pay,Completed,1182.63,88.7,2.36,1273.69,575.69
ORD-004584,2023-02-20,CUST-02519,,PROMO-014,Mobile App,Cash,Completed,3466.31,259.97,8.99,3735.27,1509.93
ORD-004585,2024-04-02,CUST-00416,STORE-012,PROMO-014,Marketplace,Debit Card,Completed,98.35,7.38,12.89,118.62,53.79
ORD-004586,2024-10-30,CUST-01470,STORE-004,PROMO-014,Marketplace,Cash,Completed,67.46,5.06,7.09,79.61,32.39
ORD-004587,2023-01-22,CUST-02260,STORE-013,PROMO-014,In-Store,Gift Card,Completed,1973.82,148.04,0.0,2121.86,1006.82
ORD-004588,2024-08-26,CUST-00755,STORE-002,PROMO-014,Website,PayPal,Cancelled,843.56,63.27,12.87,919.7,273.66
ORD-004589,2024-08-15,CUST-00379,STORE-012,PROMO-014,In-Store,Debit Card,Completed,647.19,48.54,0.0,695.73,294.22
ORD-004590,2024-03-11,CUST-02437,,PROMO-014,Website,PayPal,Completed,3528.27,264.62,5.1,3797.99,1769.15
ORD-004591,2023-03-22,CUST-01830,STORE-009,PROMO-003,Website,Debit Card,Shipped,141.87,10.64,3.47,155.98,45.1
ORD-004592,2024-01-15,CUST-02654,STORE-001,PROMO-008,Website,PayPal,Cancelled,385.65,28.92,12.03,426.6,198.42
ORD-004593,2024-03-01,CUST-02741,,PROMO-014,Marketplace,Cash,Completed,147.31,11.05,0.72,159.08,45.12
ORD-004594,2023-09-26,CUST-02329,STORE-006,PROMO-014,In-Store,Debit Card,Completed,227.05,17.03,0.0,244.08,120.21
ORD-004595,2024-03-03,CUST-02058,,PROMO-014,Website,Credit Card,Processing,4111.56,308.37,7.86,4427.79,1295.82
ORD-004596,2023-04-12,CUST-00470,STORE-005,PROMO-014,In-Store,Gift Card,Processing,1116.37,83.73,0.0,1200.1,559.74
ORD-004597,2023-08-28,CUST-01455,,PROMO-014,Website,Gift Card,Processing,720.59,54.04,4.69,779.32,305.0
ORD-004598,2023-10-19,CUST-01319,STORE-001,PROMO-014,In-Store,Credit Card,Returned,3107.12,233.03,0.0,3340.15,1252.24
ORD-004599,2023-08-08,CUST-00294,STORE-009,PROMO-005,Marketplace,PayPal,Processing,4580.15,343.51,7.39,4931.05,2170.57
ORD-004600,2023-07-04,CUST-02453,,PROMO-004,Mobile App,Cash,Completed,146.21,10.97,8.11,165.29,85.19
ORD-004601,2024-07-20,CUST-01002,,PROMO-014,Mobile App,Debit Card,Cancelled,1019.3,76.45,14.67,1110.42,596.09
ORD-004602,2024-06-13,CUST-02134,STORE-007,PROMO-014,Website,Gift Card,Returned,1656.94,124.27,13.41,1794.62,694.55
ORD-004603,2023-09-21,CUST-00574,,PROMO-014,Phone,Debit Card,Processing,961.37,72.1,10.13,1043.6,445.31
ORD-004604,2023-03-18,CUST-02702,,PROMO-014,Website,Gift Card,Completed,423.29,31.75,15.12,470.16,226.67
ORD-004605,2024-04-03,CUST-00123,,PROMO-014,Mobile App,Apple Pay,Shipped,626.25,46.97,8.36,681.58,301.95
ORD-004606,2023-12-21,CUST-00911,,PROMO-014,Phone,PayPal,Processing,309.7,23.23,5.64,338.57,118.68
ORD-004607,2024-05-28,CUST-00858,,PROMO-014,Website,Credit Card,Cancelled,457.15,34.29,5.51,496.95,233.28
ORD-004608,2024-04-20,CUST-00014,,PROMO-014,Website,PayPal,Completed,614.01,46.05,11.77,671.83,234.37
ORD-004609,2023-06-03,CUST-01626,,PROMO-014,Phone,Debit Card,Returned,478.36,35.88,9.72,523.96,279.73
ORD-004610,2024-10-23,CUST-00985,,PROMO-014,Marketplace,PayPal,Shipped,3008.3,225.62,12.28,3246.2,1446.49
ORD-004611,2023-10-07,CUST-00137,STORE-007,PROMO-014,In-Store,Debit Card,Returned,721.37,54.1,0.0,775.47,336.53
ORD-004612,2024-10-12,CUST-00836,,PROMO-014,Mobile App,PayPal,Completed,51.7,3.88,5.35,60.93,28.82
ORD-004613,2024-04-25,CUST-02451,STORE-012,PROMO-014,Phone,Cash,Completed,477.84,35.84,0.4,514.08,189.28
ORD-004614,2023-08-27,CUST-00659,,PROMO-014,Website,Gift Card,Returned,1495.9,112.19,5.99,1614.08,659.14
ORD-004615,2023-10-30,CUST-01492,,PROMO-014,Mobile App,Debit Card,Completed,1507.14,113.04,9.83,1630.01,682.77
ORD-004616,2024-06-10,CUST-00911,STORE-015,PROMO-010,In-Store,Debit Card,Cancelled,1497.23,112.29,0.0,1609.52,1062.3
ORD-004617,2023-07-26,CUST-00437,STORE-007,PROMO-014,Marketplace,Cash,Completed,1074.21,80.57,9.6,1164.38,640.98
ORD-004618,2024-07-17,CUST-00922,,PROMO-014,Mobile App,Credit Card,Processing,51.7,3.88,9.3,64.88,28.82
ORD-004619,2023-07-20,CUST-00974,STORE-015,PROMO-014,Website,PayPal,Processing,444.86,33.36,9.33,487.55,241.05
ORD-004620,2024-04-27,CUST-01850,,PROMO-014,Phone,PayPal,Completed,147.2,11.04,10.07,168.31,58.32
ORD-004621,2023-03-07,CUST-01421,STORE-012,PROMO-014,In-Store,Cash,Processing,77.89,5.84,0.0,83.73,25.76
ORD-004622,2024-03-11,CUST-02544,,PROMO-014,Phone,Cash,Cancelled,1282.4,96.18,2.88,1381.46,600.92
ORD-004623,2023-03-24,CUST-01640,,PROMO-014,Mobile App,Debit Card,Processing,489.99,36.75,12.26,539.0,220.12
ORD-004624,2024-01-19,CUST-01265,,PROMO-008,Marketplace,Apple Pay,Completed,1816.01,136.2,1.01,1953.22,919.93
ORD-004625,2023-06-14,CUST-01562,,PROMO-014,Phone,Cash,Processing,1257.78,94.33,10.54,1362.65,572.49
ORD-004626,2024-08-14,CUST-00538,STORE-007,PROMO-014,In-Store,Gift Card,Completed,296.8,22.26,0.0,319.06,95.51
ORD-004627,2024-07-11,CUST-00505,STORE-015,PROMO-014,In-Store,Debit Card,Processing,1550.71,116.3,0.0,1667.01,797.0
ORD-004628,2023-01-23,CUST-00951,,PROMO-014,Phone,Cash,Completed,147.15,11.04,13.22,171.41,63.72
ORD-004629,2023-10-21,CUST-01116,,PROMO-014,Website,Debit Card,Completed,1406.86,105.51,6.4,1518.77,761.77
ORD-004630,2023-10-11,CUST-01420,STORE-008,PROMO-014,Website,PayPal,Shipped,554.09,41.56,11.81,607.46,217.83
ORD-004631,2023-11-08,CUST-02545,STORE-012,PROMO-014,In-Store,Gift Card,Returned,1193.94,89.55,0.0,1283.49,504.51
ORD-004632,2024-05-17,CUST-02216,,PROMO-014,Mobile App,PayPal,Shipped,4636.89,347.77,1.22,4985.88,1697.96
ORD-004633,2024-01-03,CUST-01123,STORE-013,PROMO-008,Phone,Debit Card,Completed,455.0,34.12,2.49,491.61,206.32
ORD-004634,2023-03-11,CUST-00349,STORE-006,PROMO-014,In-Store,Debit Card,Completed,311.56,23.37,0.0,334.93,112.65
ORD-004635,2023-05-14,CUST-02591,STORE-007,PROMO-014,In-Store,Cash,Completed,2363.14,177.24,0.0,2540.38,972.05
ORD-004636,2024-08-28,CUST-00903,,PROMO-014,Mobile App,Apple Pay,Completed,1381.01,103.58,8.14,1492.73,747.36
ORD-004637,2023-05-13,CUST-02466,STORE-004,PROMO-014,In-Store,Debit Card,Cancelled,2173.74,163.03,0.0,2336.77,924.11
ORD-004638,2024-03-03,CUST-00344,STORE-005,PROMO-014,In-Store,Cash,Shipped,1662.66,124.7,0.0,1787.36,756.58
ORD-004639,2024-10-17,CUST-02968,STORE-009,PROMO-014,In-Store,Gift Card,Completed,430.8,32.31,0.0,463.11,202.4
ORD-004640,2024-10-02,CUST-00541,STORE-007,PROMO-014,In-Store,Cash,Shipped,1320.66,99.05,0.0,1419.71,712.16
ORD-004641,2023-04-07,CUST-00652,,PROMO-014,Mobile App,Debit Card,Cancelled,410.79,30.81,3.6,445.2,160.95
ORD-004642,2023-04-12,CUST-01193,STORE-011,PROMO-014,Marketplace,PayPal,Returned,551.08,41.33,8.71,601.12,235.98
ORD-004643,2023-02-25,CUST-02301,,PROMO-014,Website,Credit Card,Completed,404.66,30.35,3.3,438.31,223.54
ORD-004644,2024-11-25,CUST-02641,STORE-001,PROMO-014,Mobile App,Debit Card,Completed,1152.98,86.47,6.42,1245.87,437.37
ORD-004645,2024-03-30,CUST-00903,STORE-004,PROMO-014,Phone,Credit Card,Completed,337.74,25.33,8.95,372.02,141.12
ORD-004646,2024-08-06,CUST-02188,,PROMO-014,Website,Gift Card,Completed,582.52,43.69,11.7,637.91,211.2
ORD-004647,2024-11-10,CUST-01342,STORE-007,PROMO-014,In-Store,Credit Card,Processing,127.9,9.59,0.0,137.49,71.29
ORD-004648,2024-08-02,CUST-02248,STORE-012,PROMO-014,In-Store,Debit Card,Completed,552.71,41.45,0.0,594.16,296.15
ORD-004649,2023-07-27,CUST-01728,,PROMO-014,Marketplace,Apple Pay,Cancelled,334.56,25.09,4.8,364.45,158.63
ORD-004650,2024-10-02,CUST-00669,,PROMO-014,Phone,Apple Pay,Returned,1413.87,106.04,11.56,1531.47,787.14
ORD-004651,2024-12-19,CUST-02422,,PROMO-014,Phone,Gift Card,Completed,579.72,43.48,7.22,630.42,262.84
ORD-004652,2024-09-05,CUST-02723,STORE-014,PROMO-011,In-Store,Gift Card,Returned,4565.06,342.38,0.0,4907.44,2173.61
ORD-004653,2024-06-15,CUST-00683,,PROMO-010,Website,Apple Pay,Returned,1808.86,135.66,7.49,1952.01,847.94
ORD-004654,2024-08-09,CUST-00605,STORE-013,PROMO-014,In-Store,Credit Card,Completed,358.07,26.86,0.0,384.93,213.66
ORD-004655,2024-12-07,CUST-00576,STORE-009,PROMO-014,Website,Cash,Completed,1280.78,96.06,9.09,1385.93,609.67
ORD-004656,2024-07-01,CUST-00898,STORE-008,PROMO-014,Mobile App,Cash,Shipped,381.69,28.63,1.16,411.48,188.82
ORD-004657,2023-03-28,CUST-01381,STORE-011,PROMO-003,Mobile App,PayPal,Completed,3008.11,225.61,3.47,3237.19,1508.92
ORD-004658,2024-05-10,CUST-02569,,PROMO-014,Mobile App,Gift Card,Processing,237.36,17.8,2.06,257.22,125.98
ORD-004659,2023-01-05,CUST-00990,,PROMO-014,Marketplace,Credit Card,Completed,9771.13,732.83,7.78,10511.74,4577.73
ORD-004660,2024-04-14,CUST-01412,STORE-004,PROMO-014,In-Store,Gift Card,Completed,135.94,10.2,0.0,146.14,74.17
ORD-004661,2024-11-03,CUST-00068,,PROMO-014,Mobile App,Gift Card,Processing,463.83,34.79,6.49,505.11,175.37
ORD-004662,2023-11-29,CUST-02930,STORE-009,PROMO-014,Website,Apple Pay,Completed,1703.67,127.78,6.77,1838.22,870.1
ORD-004663,2023-05-29,CUST-00879,,PROMO-014,Website,Gift Card,Completed,77.89,5.84,4.04,87.77,25.76
ORD-004664,2024-06-27,CUST-00300,STORE-004,PROMO-010,In-Store,Cash,Completed,1533.96,115.05,0.0,1649.01,537.63
ORD-004665,2023-07-02,CUST-02533,,PROMO-014,Marketplace,PayPal,Shipped,1927.85,144.59,0.33,2072.77,882.87
ORD-004666,2023-01-25,CUST-01168,STORE-008,PROMO-014,In-Store,Cash,Completed,660.6,49.54,0.0,710.14,246.46
ORD-004667,2024-03-25,CUST-00681,STORE-014,PROMO-014,In-Store,Cash,Completed,461.37,34.6,0.0,495.97,204.9
ORD-004668,2023-06-14,CUST-00335,,PROMO-014,Marketplace,Credit Card,Shipped,139.78,10.48,7.04,157.3,54.37
ORD-004669,2023-03-12,CUST-02438,STORE-014,PROMO-014,In-Store,Credit Card,Completed,1137.92,85.34,0.0,1223.26,624.61
ORD-004670,2023-03-09,CUST-02224,STORE-005,PROMO-014,In-Store,Debit Card,Completed,230.57,17.29,0.0,247.86,131.26
ORD-004671,2024-01-27,CUST-00967,,PROMO-014,Mobile App,Cash,Cancelled,91.93,6.89,10.94,109.76,48.08
ORD-004672,2024-05-01,CUST-01278,,PROMO-014,Mobile App,Debit Card,Processing,941.74,70.63,2.35,1014.72,391.65
ORD-004673,2023-01-05,CUST-01125,STORE-015,PROMO-014,In-Store,Cash,Returned,699.44,52.46,0.0,751.9,250.09
ORD-004674,2023-11-22,CUST-02512,,PROMO-014,Mobile App,Gift Card,Completed,229.26,17.19,9.21,255.66,131.07
ORD-004675,2024-01-26,CUST-02994,,PROMO-014,Website,Cash,Completed,571.98,42.9,11.8,626.68,259.8
ORD-004676,2023-07-07,CUST-02982,,PROMO-014,Marketplace,Credit Card,Cancelled,2413.06,180.98,7.87,2601.91,863.87
ORD-004677,2024-03-07,CUST-01000,,PROMO-014,Phone,Debit Card,Shipped,1209.44,90.71,7.04,1307.19,678.26
ORD-004678,2023-12-08,CUST-02115,STORE-012,PROMO-014,In-Store,Cash,Returned,3042.38,228.18,0.0,3270.56,1436.6
ORD-004679,2024-12-06,CUST-02398,STORE-006,PROMO-014,In-Store,Gift Card,Shipped,1519.28,113.95,0.0,1633.23,562.27
ORD-004680,2024-04-22,CUST-00895,,PROMO-014,Phone,Apple Pay,Completed,3488.71,261.65,3.06,3753.42,1342.19
ORD-004681,2023-11-04,CUST-00122,STORE-003,PROMO-014,In-Store,Gift Card,Cancelled,1172.99,87.97,0.0,1260.96,436.81
ORD-004682,2024-04-15,CUST-01989,,PROMO-014,Mobile App,Cash,Completed,1813.02,135.98,2.2,1951.2,715.69
ORD-004683,2023-10-16,CUST-02420,,PROMO-014,Website,Credit Card,Completed,67.73,5.08,1.51,74.32,35.25
ORD-004684,2023-02-06,CUST-01895,STORE-005,PROMO-014,In-Store,Credit Card,Completed,1780.87,133.57,0.0,1914.44,861.97
ORD-004685,2024-02-05,CUST-02567,,PROMO-014,Mobile App,Apple Pay,Cancelled,6091.99,456.9,9.37,6558.26,2130.53
ORD-004686,2023-11-26,CUST-00302,,PROMO-006,Phone,Credit Card,Completed,1794.79,134.61,2.37,1931.77,918.92
ORD-004687,2024-05-01,CUST-00925,STORE-014,PROMO-014,In-Store,Gift Card,Completed,236.77,17.76,0.0,254.53,127.69
ORD-004688,2024-12-14,CUST-00783,,PROMO-014,Marketplace,PayPal,Shipped,67.46,5.06,0.28,72.8,32.39
ORD-004689,2023-06-02,CUST-01233,,PROMO-014,Website,Cash,Completed,478.36,35.88,11.33,525.57,279.73
ORD-004690,2023-11-08,CUST-01802,,PROMO-014,Marketplace,Credit Card,Completed,196.22,14.72,13.63,224.57,59.72
ORD-004691,2024-05-29,CUST-01388,,PROMO-014,Marketplace,Credit Card,Completed,1714.85,128.61,14.29,1857.75,980.29
ORD-004692,2023-04-29,CUST-01312,,PROMO-014,Website,Apple Pay,Shipped,143.9,10.79,5.57,160.26,48.16
ORD-004693,2023-06-11,CUST-00687,,PROMO-014,Website,PayPal,Returned,2495.69,187.18,6.34,2689.21,1150.52
ORD-004694,2023-10-04,CUST-00331,,PROMO-014,Marketplace,Apple Pay,Cancelled,2699.33,202.45,4.98,2906.76,1316.44
ORD-004695,2023-10-08,CUST-00909,STORE-007,PROMO-014,In-Store,Debit Card,Completed,1010.18,75.76,0.0,1085.94,550.18
ORD-004696,2023-04-29,CUST-00632,STORE-002,PROMO-014,Marketplace,Credit Card,Cancelled,66.08,4.96,6.85,77.89,26.6
ORD-004697,2023-08-09,CUST-00231,STORE-015,PROMO-014,In-Store,Debit Card,Processing,631.55,47.37,0.0,678.92,191.76
ORD-004698,2024-08-11,CUST-02437,,PROMO-014,Website,Debit Card,Completed,2453.69,184.03,2.91,2640.63,810.26
ORD-004699,2023-03-20,CUST-01346,,PROMO-014,Phone,Debit Card,Completed,1795.4,134.66,15.28,1945.34,752.72
ORD-004700,2024-07-04,CUST-01149,STORE-002,PROMO-014,Marketplace,PayPal,Completed,805.66,60.42,9.93,876.01,426.17
ORD-004701,2023-12-29,CUST-00843,,PROMO-007,Website,Apple Pay,Cancelled,168.06,12.6,10.02,190.68,93.48
ORD-004702,2024-12-07,CUST-00344,,PROMO-014,Phone,Gift Card,Completed,2340.03,175.5,4.95,2520.48,1131.88
ORD-004703,2023-04-27,CUST-02087,,PROMO-014,Phone,PayPal,Returned,271.88,20.39,0.41,292.68,148.34
ORD-004704,2024-01-21,CUST-00658,,PROMO-014,Phone,Debit Card,Returned,288.59,21.64,14.72,324.95,162.1
ORD-004705,2023-07-02,CUST-01294,,PROMO-004,Marketplace,Debit Card,Processing,667.55,50.07,7.29,724.91,355.49
ORD-004706,2024-08-28,CUST-00063,,PROMO-014,Phone,Apple Pay,Completed,1570.4,117.78,14.7,1702.88,848.76
ORD-004707,2023-03-10,CUST-01535,,PROMO-014,Phone,Apple Pay,Completed,3650.27,273.77,12.37,3936.41,1945.81
ORD-004708,2024-06-12,CUST-01166,,PROMO-014,Website,PayPal,Cancelled,746.75,56.01,0.79,803.55,290.63
ORD-004709,2024-11-18,CUST-02311,STORE-015,PROMO-014,In-Store,Debit Card,Completed,2705.16,202.89,0.0,2908.05,1106.67
ORD-004710,2023-09-12,CUST-00740,,PROMO-014,Mobile App,PayPal,Returned,238.27,17.87,4.89,261.03,105.58
ORD-004711,2024-01-02,CUST-02665,STORE-011,PROMO-008,In-Store,Credit Card,Completed,690.45,51.78,0.0,742.23,273.09
ORD-004712,2023-07-08,CUST-01012,,PROMO-014,Marketplace,Credit Card,Completed,359.46,26.96,8.35,394.77,196.58
ORD-004713,2023-07-01,CUST-01644,STORE-011,PROMO-004,In-Store,Gift Card,Completed,421.14,31.59,0.0,452.73,166.5
ORD-004714,2023-11-14,CUST-01864,,PROMO-014,Phone,Gift Card,Completed,132.16,9.91,2.79,144.86,53.2
ORD-004715,2024-12-06,CUST-01909,,PROMO-014,Marketplace,Apple Pay,Completed,146.47,10.99,3.07,160.53,51.73
ORD-004716,2024-09-10,CUST-01283,,PROMO-014,Marketplace,Debit Card,Completed,1330.98,99.82,9.32,1440.12,551.24
ORD-004717,2024-12-27,CUST-00933,STORE-011,PROMO-013,In-Store,Cash,Shipped,593.44,44.51,0.0,637.95,285.46
ORD-004718,2024-08-18,CUST-01068,STORE-005,PROMO-014,In-Store,Cash,Processing,1290.97,96.82,0.0,1387.79,675.12
ORD-004719,2023-10-02,CUST-02927,,PROMO-014,Mobile App,Gift Card,Completed,2455.54,184.17,2.87,2642.58,1074.74
ORD-004720,2023-01-22,CUST-00549,STORE-004,PROMO-014,In-Store,Gift Card,Processing,3223.95,241.8,0.0,3465.75,1305.73
ORD-004721,2024-08-05,CUST-02879,,PROMO-014,Website,Debit Card,Completed,1191.05,89.33,13.78,1294.16,422.1
ORD-004722,2024-12-23,CUST-01525,,PROMO-013,Website,Credit Card,Completed,4455.53,334.16,6.04,4795.73,1999.6
ORD-004723,2024-06-08,CUST-00541,,PROMO-014,Website,Credit Card,Returned,8330.7,624.8,2.29,8957.79,4275.21
ORD-004724,2023-02-13,CUST-00395,STORE-004,PROMO-014,In-Store,Credit Card,Completed,435.87,32.69,0.0,468.56,135.44
ORD-004725,2024-08-05,CUST-00949,,PROMO-014,Mobile App,Credit Card,Completed,478.36,35.88,8.01,522.25,279.73
ORD-004726,2023-11-25,CUST-02097,,PROMO-006,Mobile App,Apple Pay,Completed,393.35,29.5,0.06,422.91,207.25
ORD-004727,2024-06-03,CUST-00945,STORE-002,PROMO-010,Website,Apple Pay,Completed,2930.07,219.76,0.18,3150.01,1718.59
ORD-004728,2024-10-03,CUST-02404,,PROMO-014,Phone,Credit Card,Shipped,1954.36,146.58,14.38,2115.32,867.6
ORD-004729,2024-11-29,CUST-01030,STORE-010,PROMO-014,Website,Gift Card,Shipped,186.23,13.97,2.16,202.36,90.69
ORD-004730,2024-02-01,CUST-01120,,PROMO-014,Website,Gift Card,Cancelled,3291.58,246.87,1.2,3539.65,1504.8
ORD-004731,2023-09-22,CUST-00568,,PROMO-014,Website,Credit Card,Completed,637.07,47.78,13.67,698.52,347.9
ORD-004732,2024-06-16,CUST-02217,,PROMO-014,Marketplace,Cash,Shipped,341.64,25.62,1.96,369.22,138.08
ORD-004733,2023-05-12,CUST-00924,,PROMO-014,Mobile App,PayPal,Shipped,49.93,3.74,1.75,55.42,24.5
ORD-004734,2024-10-14,CUST-01722,,PROMO-014,Marketplace,Credit Card,Processing,841.39,63.1,9.15,913.64,325.64
ORD-004735,2024-04-16,CUST-01622,,PROMO-014,Mobile App,Debit Card,Shipped,1747.12,131.03,7.34,1885.49,987.04
ORD-004736,2024-06-12,CUST-02858,STORE-008,PROMO-010,In-Store,Gift Card,Completed,25.85,1.94,0.0,27.79,14.41
ORD-004737,2024-07-03,CUST-01106,,PROMO-014,Phone,PayPal,Completed,1178.06,88.35,8.29,1274.7,512.06
ORD-004738,2023-12-12,CUST-01520,,PROMO-014,Mobile App,Debit Card,Completed,427.18,32.04,4.24,463.46,175.63
ORD-004739,2024-04-28,CUST-01385,,PROMO-014,Marketplace,Cash,Completed,1087.88,81.59,7.94,1177.41,454.55
ORD-004740,2023-03-30,CUST-01327,STORE-012,PROMO-003,Website,Gift Card,Completed,2437.86,182.84,8.05,2628.75,1067.85
ORD-004741,2023-03-23,CUST-00313,STORE-010,PROMO-014,In-Store,Debit Card,Completed,177.9,13.34,0.0,191.24,78.6
ORD-004742,2024-07-07,CUST-02558,STORE-015,PROMO-014,Phone,Cash,Shipped,735.95,55.2,0.06,791.21,359.54
ORD-004743,2024-03-29,CUST-01053,,PROMO-009,Marketplace,PayPal,Processing,1220.81,91.56,8.61,1320.98,612.77
ORD-004744,2023-12-12,CUST-02922,STORE-004,PROMO-014,In-Store,Credit Card,Shipped,82.53,6.19,0.0,88.72,38.47
ORD-004745,2023-09-21,CUST-02689,STORE-004,PROMO-014,Website,Credit Card,Returned,98.38,7.38,14.06,119.82,45.62
ORD-004746,2024-12-02,CUST-02972,STORE-010,PROMO-014,Phone,Credit Card,Completed,4684.11,351.31,3.17,5038.59,2069.89
ORD-004747,2024-09-25,CUST-00723,,PROMO-014,Website,Debit Card,Returned,1234.63,92.6,8.81,1336.04,585.26
ORD-004748,2023-08-24,CUST-01003,,PROMO-014,Mobile App,Apple Pay,Returned,1172.96,87.97,11.98,1272.91,487.52
ORD-004749,2023-04-01,CUST-01623,,PROMO-014,Phone,Apple Pay,Cancelled,430.94,32.32,2.95,466.21,216.91
ORD-004750,2023-10-02,CUST-00427,STORE-005,PROMO-014,In-Store,Credit Card,Completed,790.05,59.25,0.0,849.3,456.84
ORD-004751,2023-05-19,CUST-01054,,PROMO-014,Phone,Debit Card,Completed,611.62,45.87,8.09,665.58,320.28
ORD-004752,2024-08-13,CUST-00161,,PROMO-014,Marketplace,Credit Card,Completed,478.88,35.92,11.61,526.41,253.25
ORD-004753,2024-06-08,CUST-02422,,PROMO-014,Website,Apple Pay,Completed,1370.52,102.79,15.96,1489.27,431.94
ORD-004754,2024-03-20,CUST-00510,,PROMO-014,Marketplace,Gift Card,Completed,65.28,4.9,8.75,78.93,27.09
ORD-004755,2023-08-20,CUST-00001,,PROMO-014,Website,Cash,Shipped,5137.48,385.31,15.78,5538.57,2400.36
ORD-004756,2024-02-14,CUST-02875,STORE-002,PROMO-014,Marketplace,Debit Card,Completed,3156.98,236.77,9.1,3402.85,1339.68
ORD-004757,2024-09-30,CUST-01811,,PROMO-014,Marketplace,PayPal,Completed,2242.79,168.21,11.59,2422.59,967.54
ORD-004758,2023-01-15,CUST-02283,STORE-004,PROMO-001,Marketplace,PayPal,Completed,3267.67,245.08,11.05,3523.8,1727.49
ORD-004759,2024-06-18,CUST-00994,,PROMO-010,Mobile App,Credit Card,Completed,573.98,43.05,5.74,622.77,228.8
ORD-004760,2024-12-02,CUST-02404,,PROMO-012,Marketplace,Cash,Completed,436.36,32.73,10.53,479.62,143.2
ORD-004761,2023-01-29,CUST-01934,,PROMO-014,Website,PayPal,Completed,798.65,59.9,2.73,861.28,360.46
ORD-004762,2024-07-13,CUST-01242,,PROMO-014,Phone,Cash,Completed,1053.7,79.03,6.63,1139.36,568.24
ORD-004763,2023-10-27,CUST-02324,,PROMO-014,Mobile App,Gift Card,Returned,2260.47,169.54,7.88,2437.89,872.93
ORD-004764,2023-07-15,CUST-00489,STORE-003,PROMO-014,In-Store,Cash,Returned,382.74,28.71,0.0,411.45,152.89
