order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total,line_cost
7794,ORD-003499,PROD-00062,2,461.37,0.0,922.74,409.8
7795,ORD-003499,PROD-00155,1,190.74,0.0,190.74,96.71
7796,ORD-003500,PROD-00148,1,145.89,0.0,145.89,84.8
7797,ORD-003500,PROD-00087,1,430.15,0.0,430.15,171.0
7798,ORD-003500,PROD-00205,1,538.18,0.0,538.18,234.99
7799,ORD-003501,PROD-00112,1,339.38,0.0,339.38,196.45
7800,ORD-003501,PROD-00078,1,792.39,0.0,792.39,397.97
7801,ORD-003501,PROD-00085,1,550.76,0.0,550.76,275.7
7802,ORD-003502,PROD-00171,2,237.36,0.0,474.72,251.96
7803,ORD-003503,PROD-00223,1,188.78,0.0,188.78,76.17
7804,ORD-003503,PROD-00291,2,148.9,0.0,297.8,159.2
7805,ORD-003504,PROD-00072,3,631.55,0.0,1894.65,575.28
7806,ORD-003504,PROD-00255,1,16.21,0.0,16.21,8.04
7807,ORD-003505,PROD-00119,1,171.4,0.0,171.4,66.14
7808,ORD-003505,PROD-00255,1,16.21,0.0,16.21,8.04
7809,ORD-003505,PROD-00107,4,536.66,0.0,2146.64,892.16
7810,ORD-003506,PROD-00040,1,377.21,0.0,377.21,204.55
7811,ORD-003506,PROD-00003,2,229.26,0.0,458.52,262.14
7812,ORD-003506,PROD-00111,2,303.33,0.0,606.66,206.32
7813,ORD-003506,PROD-00229,1,315.69,0.0,315.69,118.37
7814,ORD-003507,PROD-00001,2,613.68,0.0,1227.36,518.76
7815,ORD-003507,PROD-00197,1,390.2,0.0,390.2,222.6
7816,ORD-003507,PROD-00101,1,781.36,0.0,781.36,324.55
7817,ORD-003507,PROD-00114,1,49.19,0.0,49.19,22.81
7818,ORD-003508,PROD-00199,3,189.01,0.0,567.03,295.23
7819,ORD-003509,PROD-00136,1,59.48,0.0,59.48,30.3
7820,ORD-003509,PROD-00250,3,125.27,0.0,375.81,155.22
7821,ORD-003510,PROD-00112,1,339.38,0.0,339.38,196.45
7822,ORD-003511,PROD-00018,1,756.14,0.0,756.14,275.85
7823,ORD-003511,PROD-00002,2,571.98,0.0,1143.96,519.6
7824,ORD-003512,PROD-00024,2,834.83,0.0,1669.66,894.22
7825,ORD-003512,PROD-00124,1,746.82,0.0,746.82,423.48
7826,ORD-003513,PROD-00026,5,1347.03,0.0,6735.15,3497.0
7827,ORD-003513,PROD-00279,1,74.98,0.0,74.98,29.96
7828,ORD-003513,PROD-00146,1,229.56,0.0,229.56,103.05
7829,ORD-003514,PROD-00233,3,284.71,0.0,854.13,382.56
7830,ORD-003514,PROD-00114,5,49.19,0.0,245.95,114.05
7831,ORD-003514,PROD-00265,3,143.9,0.0,431.7,144.48
7832,ORD-003515,PROD-00141,1,23.63,0.0,23.63,11.46
7833,ORD-003515,PROD-00274,3,7.84,0.15,19.99,12.24
7834,ORD-003516,PROD-00240,3,32.5,0.0,97.5,42.33
7835,ORD-003516,PROD-00193,1,214.82,0.0,214.82,101.26
7836,ORD-003516,PROD-00129,1,23.75,0.0,23.75,13.16
7837,ORD-003516,PROD-00124,3,746.82,0.0,2240.46,1270.44
7838,ORD-003517,PROD-00143,2,150.6,0.0,301.2,169.04
7839,ORD-003517,PROD-00003,3,229.26,0.0,687.78,393.21
7840,ORD-003517,PROD-00081,1,248.92,0.0,248.92,98.5
7841,ORD-003518,PROD-00018,1,756.14,0.0,756.14,275.85
7842,ORD-003518,PROD-00070,2,339.92,0.0,679.84,392.58
7843,ORD-003518,PROD-00031,1,1231.36,0.0,1231.36,732.72
7844,ORD-003519,PROD-00238,1,20.18,0.0,20.18,7.77
7845,ORD-003520,PROD-00145,1,210.08,0.0,210.08,93.48
7846,ORD-003521,PROD-00124,3,746.82,0.0,2240.46,1270.44
7847,ORD-003522,PROD-00293,2,30.69,0.0,61.38,22.16
7848,ORD-003522,PROD-00109,1,247.84,0.0,247.84,111.26
7849,ORD-003522,PROD-00016,2,604.72,0.0,1209.44,678.26
7850,ORD-003523,PROD-00198,1,98.35,0.0,98.35,53.79
7851,ORD-003524,PROD-00003,1,229.26,0.0,229.26,131.07
7852,ORD-003525,PROD-00238,2,20.18,0.0,40.36,15.54
7853,ORD-003525,PROD-00157,2,99.19,0.0,198.38,83.24
7854,ORD-003525,PROD-00008,1,555.79,0.0,555.79,267.91
7855,ORD-003525,PROD-00173,1,200.32,0.0,200.32,98.0
7856,ORD-003526,PROD-00117,3,235.25,0.0,705.75,418.2
7857,ORD-003527,PROD-00017,3,764.27,0.0,2292.81,1231.71
7858,ORD-003527,PROD-00235,3,524.61,0.0,1573.83,474.9
7859,ORD-003527,PROD-00115,4,260.81,0.0,1043.24,393.28
7860,ORD-003527,PROD-00005,3,638.65,0.0,1915.95,1069.41
7861,ORD-003527,PROD-00149,3,138.93,0.0,416.79,178.59
7862,ORD-003528,PROD-00228,3,288.67,0.0,866.01,364.95
7863,ORD-003529,PROD-00198,1,98.35,0.0,98.35,53.79
7864,ORD-003529,PROD-00086,3,169.28,0.0,507.84,269.79
7865,ORD-003530,PROD-00166,2,127.23,0.0,254.46,125.88
7866,ORD-003530,PROD-00284,2,85.56,0.0,171.12,54.96
7867,ORD-003530,PROD-00041,2,484.64,0.0,969.28,384.94
7868,ORD-003531,PROD-00184,2,263.35,0.0,526.7,304.56
7869,ORD-003532,PROD-00049,1,485.12,0.0,485.12,186.48
7870,ORD-003532,PROD-00167,1,193.35,0.0,193.35,86.93
7871,ORD-003532,PROD-00145,3,210.08,0.0,630.24,280.44
7872,ORD-003532,PROD-00087,2,430.15,0.0,860.3,342.0
7873,ORD-003533,PROD-00237,2,12.62,0.0,25.24,9.82
7874,ORD-003533,PROD-00072,2,631.55,0.0,1263.1,383.52
7875,ORD-003533,PROD-00028,1,710.44,0.0,710.44,221.24
7876,ORD-003534,PROD-00175,1,174.34,0.0,174.34,85.76
7877,ORD-003534,PROD-00205,5,538.18,0.0,2690.9,1174.95
7878,ORD-003534,PROD-00260,3,76.29,0.0,228.87,75.96
7879,ORD-003535,PROD-00072,2,631.55,0.0,1263.1,383.52
7880,ORD-003535,PROD-00104,3,463.83,0.0,1391.49,526.11
7881,ORD-003536,PROD-00139,3,220.29,0.0,660.87,289.86
7882,ORD-003536,PROD-00161,1,67.62,0.0,67.62,40.27
7883,ORD-003536,PROD-00004,1,45.77,0.0,45.77,15.58
7884,ORD-003536,PROD-00152,2,161.22,0.0,322.44,169.5
7885,ORD-003537,PROD-00181,1,283.2,0.0,283.2,107.4
7886,ORD-003537,PROD-00145,1,210.08,0.0,210.08,93.48
7887,ORD-003537,PROD-00256,5,148.22,0.0,741.1,440.5
7888,ORD-003537,PROD-00017,1,764.27,0.0,764.27,410.57
7889,ORD-003538,PROD-00137,1,60.26,0.0,60.26,30.73
7890,ORD-003539,PROD-00178,5,208.75,0.0,1043.75,503.25
7891,ORD-003539,PROD-00061,1,1422.48,0.0,1422.48,685.89
7892,ORD-003540,PROD-00291,2,148.9,0.0,297.8,159.2
7893,ORD-003541,PROD-00117,1,235.25,0.25,176.44,139.4
7894,ORD-003542,PROD-00037,3,647.41,0.0,1942.23,1013.67
7895,ORD-003542,PROD-00233,1,284.71,0.0,284.71,127.52
7896,ORD-003543,PROD-00214,1,272.45,0.0,272.45,136.15
7897,ORD-003543,PROD-00270,2,14.85,0.0,29.7,16.68
7898,ORD-003543,PROD-00165,1,147.82,0.0,147.82,65.89
7899,ORD-003544,PROD-00254,2,25.85,0.0,51.7,28.82
7900,ORD-003544,PROD-00222,1,202.75,0.0,202.75,97.77
7901,ORD-003545,PROD-00033,1,781.9,0.0,781.9,314.04
7902,ORD-003545,PROD-00007,2,874.14,0.0,1748.28,884.68
7903,ORD-003546,PROD-00044,1,454.36,0.0,454.36,186.4
7904,ORD-003546,PROD-00292,1,139.78,0.0,139.78,54.37
7905,ORD-003546,PROD-00154,2,192.64,0.0,385.28,193.8
7906,ORD-003547,PROD-00288,1,127.9,0.0,127.9,71.29
7907,ORD-003547,PROD-00126,2,165.83,0.0,331.66,176.5
7908,ORD-003547,PROD-00058,3,640.17,0.0,1920.51,988.74
7909,ORD-003548,PROD-00160,1,144.11,0.0,144.11,43.64
7910,ORD-003548,PROD-00069,3,721.37,0.0,2164.11,1009.59
7911,ORD-003549,PROD-00168,1,184.98,0.0,184.98,58.58
7912,ORD-003549,PROD-00002,1,571.98,0.0,571.98,259.8
7913,ORD-003550,PROD-00209,1,503.84,0.0,503.84,173.11
7914,ORD-003551,PROD-00158,2,212.62,0.0,425.24,235.94
7915,ORD-003551,PROD-00254,4,25.85,0.0,103.4,57.64
7916,ORD-003551,PROD-00124,2,746.82,0.0,1493.64,846.96
7917,ORD-003551,PROD-00118,1,196.53,0.0,196.53,79.47
7918,ORD-003552,PROD-00133,1,160.71,0.0,160.71,86.08
7919,ORD-003553,PROD-00136,1,59.48,0.0,59.48,30.3
7920,ORD-003554,PROD-00250,1,125.27,0.0,125.27,51.74
7921,ORD-003554,PROD-00136,1,59.48,0.0,59.48,30.3
7922,ORD-003554,PROD-00228,1,288.67,0.0,288.67,121.65
7923,ORD-003555,PROD-00032,2,438.08,0.0,876.16,521.52
7924,ORD-003555,PROD-00211,1,581.93,0.0,581.93,304.22
7925,ORD-003555,PROD-00041,2,484.64,0.0,969.28,384.94
7926,ORD-003555,PROD-00065,3,637.07,0.0,1911.21,1043.7
7927,ORD-003556,PROD-00048,3,794.03,0.0,2382.09,915.99
7928,ORD-003557,PROD-00219,3,147.31,0.0,441.93,135.36
7929,ORD-003557,PROD-00258,1,48.44,0.0,48.44,22.4
7930,ORD-003557,PROD-00246,1,131.74,0.0,131.74,78.06
7931,ORD-003558,PROD-00026,4,1347.03,0.0,5388.12,2797.6
7932,ORD-003558,PROD-00145,4,210.08,0.0,840.32,373.92
7933,ORD-003559,PROD-00127,3,171.53,0.0,514.59,188.55
7934,ORD-003559,PROD-00112,1,339.38,0.0,339.38,196.45
7935,ORD-003559,PROD-00007,1,874.14,0.0,874.14,442.34
7936,ORD-003560,PROD-00054,1,897.7,0.0,897.7,376.36
7937,ORD-003560,PROD-00284,3,85.56,0.0,256.68,82.44
7938,ORD-003561,PROD-00205,3,538.18,0.0,1614.54,704.97
7939,ORD-003561,PROD-00071,1,403.84,0.0,403.84,122.71
7940,ORD-003561,PROD-00239,4,119.2,0.0,476.8,198.92
7941,ORD-003561,PROD-00168,1,184.98,0.0,184.98,58.58
7942,ORD-003562,PROD-00028,1,710.44,0.0,710.44,221.24
7943,ORD-003562,PROD-00013,3,1198.62,0.0,3595.86,1733.19
7944,ORD-003562,PROD-00067,2,1381.01,0.0,2762.02,1494.72
7945,ORD-003563,PROD-00193,2,214.82,0.0,429.64,202.52
7946,ORD-003564,PROD-00262,1,54.26,0.0,54.26,30.23
7947,ORD-003565,PROD-00018,1,756.14,0.0,756.14,275.85
7948,ORD-003566,PROD-00053,2,130.73,0.0,261.46,138.42
7949,ORD-003567,PROD-00211,3,581.93,0.0,1745.79,912.66
7950,ORD-003567,PROD-00165,1,147.82,0.0,147.82,65.89
7951,ORD-003567,PROD-00192,2,126.91,0.0,253.82,130.42
7952,ORD-003568,PROD-00227,2,430.55,0.0,861.1,350.12
7953,ORD-003568,PROD-00225,3,167.92,0.0,503.76,191.04
7954,ORD-003569,PROD-00097,4,259.6,0.0,1038.4,572.92
7955,ORD-003569,PROD-00092,2,68.57,0.0,137.14,68.74
7956,ORD-003570,PROD-00007,3,874.14,0.0,2622.42,1327.02
7957,ORD-003571,PROD-00266,2,6.22,0.0,12.44,5.62
7958,ORD-003572,PROD-00075,1,330.52,0.0,330.52,174.4
7959,ORD-003572,PROD-00219,2,147.31,0.0,294.62,90.24
7960,ORD-003573,PROD-00099,1,667.53,0.0,667.53,286.66
7961,ORD-003573,PROD-00276,1,128.15,0.0,128.15,70.27
7962,ORD-003574,PROD-00248,1,67.34,0.0,67.34,21.53
7963,ORD-003575,PROD-00271,1,23.37,0.0,23.37,12.69
7964,ORD-003576,PROD-00058,1,640.17,0.0,640.17,329.58
7965,ORD-003576,PROD-00282,2,23.94,0.0,47.88,15.94
7966,ORD-003577,PROD-00089,1,692.8,0.0,692.8,260.86
7967,ORD-003577,PROD-00077,2,723.09,0.0,1446.18,467.98
7968,ORD-003577,PROD-00176,3,112.58,0.0,337.74,141.12
7969,ORD-003578,PROD-00004,1,45.77,0.0,45.77,15.58
7970,ORD-003578,PROD-00243,1,97.56,0.0,97.56,54.12
7971,ORD-003579,PROD-00109,2,247.84,0.0,495.68,222.52
7972,ORD-003579,PROD-00071,1,403.84,0.0,403.84,122.71
7973,ORD-003580,PROD-00186,3,358.07,0.0,1074.21,640.98
7974,ORD-003580,PROD-00248,1,67.34,0.0,67.34,21.53
7975,ORD-003581,PROD-00099,3,667.53,0.0,2002.59,859.98
7976,ORD-003582,PROD-00106,1,633.28,0.0,633.28,281.01
7977,ORD-003582,PROD-00132,4,51.47,0.0,205.88,83.84
7978,ORD-003582,PROD-00116,3,480.37,0.0,1441.11,859.5
7979,ORD-003582,PROD-00104,1,463.83,0.0,463.83,175.37
7980,ORD-003583,PROD-00115,5,260.81,0.0,1304.05,491.6
7981,ORD-003584,PROD-00219,1,147.31,0.0,147.31,45.12
7982,ORD-003585,PROD-00222,1,202.75,0.0,202.75,97.77
7983,ORD-003585,PROD-00055,1,1326.91,0.0,1326.91,459.31
7984,ORD-003585,PROD-00127,1,171.53,0.0,171.53,62.85
7985,ORD-003585,PROD-00110,3,309.7,0.0,929.1,356.04
7986,ORD-003586,PROD-00213,1,136.68,0.0,136.68,69.92
7987,ORD-003586,PROD-00234,2,238.92,0.0,477.84,189.28
7988,ORD-003587,PROD-00268,1,46.43,0.0,46.43,24.43
7989,ORD-003587,PROD-00285,3,116.32,0.0,348.96,166.8
7990,ORD-003588,PROD-00125,1,432.47,0.0,432.47,131.03
7991,ORD-003589,PROD-00141,2,23.63,0.0,47.26,22.92
7992,ORD-003590,PROD-00030,1,944.9,0.0,944.9,523.09
7993,ORD-003590,PROD-00271,2,23.37,0.0,46.74,25.38
7994,ORD-003591,PROD-00206,3,164.13,0.0,492.39,204.12
7995,ORD-003591,PROD-00137,1,60.26,0.0,60.26,30.73
7996,ORD-003591,PROD-00032,1,438.08,0.0,438.08,260.76
7997,ORD-003592,PROD-00109,1,247.84,0.0,247.84,111.26
7998,ORD-003592,PROD-00222,1,202.75,0.0,202.75,97.77
7999,ORD-003592,PROD-00170,4,88.58,0.0,354.32,167.28
8000,ORD-003592,PROD-00115,1,260.81,0.0,260.81,98.32
8001,ORD-003593,PROD-00261,1,57.78,0.0,57.78,30.28
8002,ORD-003593,PROD-00103,2,529.16,0.0,1058.32,602.96
8003,ORD-003593,PROD-00108,3,457.62,0.0,1372.86,773.28
8004,ORD-003594,PROD-00176,1,112.58,0.0,112.58,47.04
8005,ORD-003595,PROD-00032,2,438.08,0.0,876.16,521.52
8006,ORD-003595,PROD-00169,1,222.41,0.0,222.41,72.33
8007,ORD-003595,PROD-00209,1,503.84,0.0,503.84,173.11
8008,ORD-003596,PROD-00139,2,220.29,0.0,440.58,193.24
8009,ORD-003596,PROD-00214,1,272.45,0.0,272.45,136.15
8010,ORD-003597,PROD-00100,1,91.93,0.0,91.93,48.08
8011,ORD-003597,PROD-00121,1,280.96,0.0,280.96,160.04
8012,ORD-003597,PROD-00237,1,12.62,0.0,12.62,4.91
8013,ORD-003597,PROD-00028,1,710.44,0.0,710.44,221.24
8014,ORD-003598,PROD-00069,1,721.37,0.0,721.37,336.53
8015,ORD-003598,PROD-00272,1,36.05,0.0,36.05,20.79
8016,ORD-003599,PROD-00028,3,710.44,0.0,2131.32,663.72
8017,ORD-003599,PROD-00274,2,7.84,0.0,15.68,8.16
8018,ORD-003600,PROD-00224,2,145.63,0.0,291.26,105.6
8019,ORD-003600,PROD-00141,3,23.63,0.0,70.89,34.38
8020,ORD-003600,PROD-00044,1,454.36,0.0,454.36,186.4
8021,ORD-003600,PROD-00249,1,55.69,0.0,55.69,33.29
8022,ORD-003600,PROD-00204,2,478.36,0.0,956.72,559.46
8023,ORD-003601,PROD-00206,1,164.13,0.0,164.13,68.04
8024,ORD-003602,PROD-00060,2,1270.79,0.0,2541.58,1199.34
8025,ORD-003603,PROD-00056,1,894.84,0.2,715.87,385.4
8026,ORD-003603,PROD-00159,3,135.94,0.0,407.82,222.51
8027,ORD-003603,PROD-00206,5,164.13,0.0,820.65,340.2
8028,ORD-003604,PROD-00254,1,25.85,0.0,25.85,14.41
8029,ORD-003604,PROD-00215,3,407.0,0.0,1221.0,562.05
8030,ORD-003605,PROD-00003,1,229.26,0.0,229.26,131.07
8031,ORD-003605,PROD-00173,1,200.32,0.0,200.32,98.0
8032,ORD-003605,PROD-00175,4,174.34,0.0,697.36,343.04
8033,ORD-003606,PROD-00152,3,161.22,0.0,483.66,254.25
8034,ORD-003606,PROD-00248,1,67.34,0.0,67.34,21.53
8035,ORD-003607,PROD-00032,2,438.08,0.0,876.16,521.52
8036,ORD-003608,PROD-00205,2,538.18,0.0,1076.36,469.98
8037,ORD-003608,PROD-00141,2,23.63,0.0,47.26,22.92
8038,ORD-003608,PROD-00081,1,248.92,0.0,248.92,98.5
8039,ORD-003608,PROD-00004,4,45.77,0.0,183.08,62.32
8040,ORD-003608,PROD-00210,2,277.62,0.0,555.24,243.36
8041,ORD-003609,PROD-00109,1,247.84,0.0,247.84,111.26
8042,ORD-003609,PROD-00073,1,687.3,0.0,687.3,314.36
8043,ORD-003609,PROD-00195,2,49.05,0.0,98.1,42.48
8044,ORD-003609,PROD-00246,2,131.74,0.0,263.48,156.12
8045,ORD-003609,PROD-00117,2,235.25,0.0,470.5,278.8
8046,ORD-003610,PROD-00037,2,647.41,0.0,1294.82,675.78
8047,ORD-003611,PROD-00061,1,1422.48,0.0,1422.48,685.89
8048,ORD-003611,PROD-00087,1,430.15,0.0,430.15,171.0
8049,ORD-003612,PROD-00219,3,147.31,0.0,441.93,135.36
8050,ORD-003612,PROD-00069,2,721.37,0.0,1442.74,673.06
8051,ORD-003613,PROD-00267,1,12.62,0.0,12.62,4.98
8052,ORD-003613,PROD-00135,2,113.46,0.0,226.92,135.5
8053,ORD-003614,PROD-00134,2,176.9,0.0,353.8,148.88
8054,ORD-003614,PROD-00205,1,538.18,0.0,538.18,234.99
8055,ORD-003615,PROD-00100,1,91.93,0.0,91.93,48.08
8056,ORD-003616,PROD-00180,1,544.24,0.0,544.24,187.9
8057,ORD-003616,PROD-00028,4,710.44,0.0,2841.76,884.96
8058,ORD-003617,PROD-00235,1,524.61,0.0,524.61,158.3
8059,ORD-003618,PROD-00169,1,222.41,0.0,222.41,72.33
8060,ORD-003618,PROD-00104,5,463.83,0.0,2319.15,876.85
8061,ORD-003619,PROD-00211,1,581.93,0.0,581.93,304.22
8062,ORD-003619,PROD-00158,3,212.62,0.0,637.86,353.91
8063,ORD-003619,PROD-00188,1,488.08,0.0,488.08,282.78
8064,ORD-003620,PROD-00241,1,67.46,0.0,67.46,32.39
8065,ORD-003620,PROD-00237,3,12.62,0.0,37.86,14.73
8066,ORD-003620,PROD-00092,4,68.57,0.0,274.28,137.48
8067,ORD-003621,PROD-00200,1,14.88,0.0,14.88,7.7
8068,ORD-003622,PROD-00006,4,227.05,0.0,908.2,480.84
8069,ORD-003622,PROD-00195,3,49.05,0.0,147.15,63.72
8070,ORD-003623,PROD-00156,1,177.9,0.0,177.9,78.6
8071,ORD-003623,PROD-00149,1,138.93,0.0,138.93,59.53
8072,ORD-003623,PROD-00092,2,68.57,0.0,137.14,68.74
8073,ORD-003623,PROD-00245,4,36.51,0.0,146.04,53.2
8074,ORD-003623,PROD-00067,5,1381.01,0.0,6905.05,3736.8
8075,ORD-003624,PROD-00002,1,571.98,0.0,571.98,259.8
8076,ORD-003625,PROD-00146,1,229.56,0.0,229.56,103.05
8077,ORD-003625,PROD-00152,1,161.22,0.0,161.22,84.75
8078,ORD-003626,PROD-00293,2,30.69,0.0,61.38,22.16
8079,ORD-003626,PROD-00253,1,5.01,0.0,5.01,1.95
8080,ORD-003627,PROD-00029,5,881.32,0.0,4406.6,2003.45
8081,ORD-003628,PROD-00109,1,247.84,0.0,247.84,111.26
8082,ORD-003628,PROD-00060,2,1270.79,0.0,2541.58,1199.34
8083,ORD-003628,PROD-00043,3,98.11,0.0,294.33,89.58
8084,ORD-003628,PROD-00222,1,202.75,0.0,202.75,97.77
8085,ORD-003629,PROD-00276,2,128.15,0.0,256.3,140.54
8086,ORD-003629,PROD-00189,2,64.12,0.0,128.24,65.3
8087,ORD-003629,PROD-00050,1,1291.19,0.0,1291.19,673.5
8088,ORD-003629,PROD-00247,2,16.31,0.0,32.62,15.84
8089,ORD-003630,PROD-00104,1,463.83,0.0,463.83,175.37
8090,ORD-003630,PROD-00035,1,394.84,0.0,394.84,224.16
8091,ORD-003630,PROD-00088,1,587.81,0.0,587.81,234.82
8092,ORD-003630,PROD-00142,2,191.73,0.0,383.46,154.58
8093,ORD-003630,PROD-00197,2,390.2,0.0,780.4,445.2
8094,ORD-003631,PROD-00251,2,18.32,0.0,36.64,13.72
8095,ORD-003632,PROD-00076,1,435.87,0.0,435.87,135.44
8096,ORD-003633,PROD-00160,1,144.11,0.0,144.11,43.64
8097,ORD-003633,PROD-00151,1,74.64,0.0,74.64,43.88
8098,ORD-003634,PROD-00211,1,581.93,0.0,581.93,304.22
8099,ORD-003635,PROD-00095,1,588.25,0.0,588.25,307.59
8100,ORD-003635,PROD-00137,3,60.26,0.0,180.78,92.19
8101,ORD-003636,PROD-00200,1,14.88,0.0,14.88,7.7
8102,ORD-003636,PROD-00220,1,238.27,0.0,238.27,105.58
8103,ORD-003636,PROD-00194,4,552.71,0.0,2210.84,1184.6
8104,ORD-003637,PROD-00116,3,480.37,0.25,1080.83,859.5
8105,ORD-003637,PROD-00026,1,1347.03,0.0,1347.03,699.4
8106,ORD-003637,PROD-00177,1,97.89,0.0,97.89,39.82
8107,ORD-003638,PROD-00104,1,463.83,0.0,463.83,175.37
8108,ORD-003638,PROD-00268,3,46.43,0.0,139.29,73.29
8109,ORD-003638,PROD-00058,1,640.17,0.0,640.17,329.58
8110,ORD-003638,PROD-00148,3,145.89,0.0,437.67,254.4
8111,ORD-003639,PROD-00122,2,32.2,0.0,64.4,23.32
8112,ORD-003639,PROD-00041,1,484.64,0.0,484.64,192.47
8113,ORD-003639,PROD-00127,2,171.53,0.0,343.06,125.7
8114,ORD-003639,PROD-00048,3,794.03,0.0,2382.09,915.99
8115,ORD-003639,PROD-00109,2,247.84,0.0,495.68,222.52
8116,ORD-003640,PROD-00018,1,756.14,0.0,756.14,275.85
8117,ORD-003641,PROD-00090,2,625.54,0.0,1251.08,741.32
8118,ORD-003642,PROD-00172,1,230.63,0.0,230.63,119.58
8119,ORD-003642,PROD-00097,1,259.6,0.0,259.6,143.23
8120,ORD-003642,PROD-00104,1,463.83,0.0,463.83,175.37
8121,ORD-003643,PROD-00167,1,193.35,0.0,193.35,86.93
8122,ORD-003643,PROD-00064,2,1116.41,0.0,2232.82,756.44
8123,ORD-003644,PROD-00197,1,390.2,0.0,390.2,222.6
8124,ORD-003644,PROD-00026,2,1347.03,0.0,2694.06,1398.8
8125,ORD-003644,PROD-00192,2,126.91,0.0,253.82,130.42
8126,ORD-003644,PROD-00060,1,1270.79,0.0,1270.79,599.67
8127,ORD-003644,PROD-00092,4,68.57,0.0,274.28,137.48
8128,ORD-003645,PROD-00221,3,77.89,0.0,233.67,77.28
8129,ORD-003646,PROD-00159,4,135.94,0.0,543.76,296.68
8130,ORD-003646,PROD-00049,2,485.12,0.0,970.24,372.96
8131,ORD-003647,PROD-00091,3,36.48,0.0,109.44,62.94
8132,ORD-003648,PROD-00213,1,136.68,0.0,136.68,69.92
8133,ORD-003648,PROD-00048,1,794.03,0.0,794.03,305.33
8134,ORD-003649,PROD-00281,2,53.12,0.0,106.24,41.34
8135,ORD-003649,PROD-00091,1,36.48,0.0,36.48,20.98
8136,ORD-003649,PROD-00177,2,97.89,0.0,195.78,79.64
8137,ORD-003649,PROD-00256,1,148.22,0.0,148.22,88.1
8138,ORD-003649,PROD-00208,1,450.58,0.0,450.58,235.4
8139,ORD-003650,PROD-00056,2,894.84,0.0,1789.68,770.8
8140,ORD-003651,PROD-00030,1,944.9,0.0,944.9,523.09
8141,ORD-003651,PROD-00135,5,113.46,0.0,567.3,338.75
8142,ORD-003651,PROD-00158,1,212.62,0.0,212.62,117.97
8143,ORD-003652,PROD-00013,3,1198.62,0.0,3595.86,1733.19
8144,ORD-003652,PROD-00019,1,1234.83,0.0,1234.83,637.66
8145,ORD-003653,PROD-00013,1,1198.62,0.0,1198.62,577.73
8146,ORD-003654,PROD-00184,1,263.35,0.0,263.35,152.28
8147,ORD-003654,PROD-00108,2,457.62,0.0,915.24,515.52
8148,ORD-003655,PROD-00193,1,214.82,0.0,214.82,101.26
8149,ORD-003656,PROD-00068,1,1370.52,0.0,1370.52,431.94
8150,ORD-003657,PROD-00102,1,235.33,0.0,235.33,103.58
8151,ORD-003658,PROD-00057,2,1399.93,0.0,2799.86,1435.94
8152,ORD-003658,PROD-00042,1,1482.7,0.0,1482.7,858.14
8153,ORD-003659,PROD-00050,2,1291.19,0.0,2582.38,1347.0
8154,ORD-003659,PROD-00162,1,176.48,0.0,176.48,91.03
8155,ORD-003659,PROD-00100,1,91.93,0.0,91.93,48.08
8156,ORD-003660,PROD-00240,3,32.5,0.0,97.5,42.33
8157,ORD-003660,PROD-00127,3,171.53,0.0,514.59,188.55
8158,ORD-003660,PROD-00278,1,86.22,0.0,86.22,42.03
8159,ORD-003661,PROD-00034,1,905.99,0.0,905.99,447.82
8160,ORD-003661,PROD-00013,1,1198.62,0.0,1198.62,577.73
8161,ORD-003661,PROD-00241,2,67.46,0.0,134.92,64.78
8162,ORD-003661,PROD-00249,1,55.69,0.0,55.69,33.29
8163,ORD-003662,PROD-00241,5,67.46,0.0,337.3,161.95
8164,ORD-003662,PROD-00095,2,588.25,0.0,1176.5,615.18
8165,ORD-003663,PROD-00016,2,604.72,0.2,967.55,678.26
8166,ORD-003664,PROD-00059,2,175.01,0.3,245.01,171.62
8167,ORD-003665,PROD-00036,1,224.93,0.0,224.93,126.33
8168,ORD-003666,PROD-00001,1,613.68,0.2,490.94,259.38
8169,ORD-003666,PROD-00011,1,669.86,0.2,535.89,262.79
8170,ORD-003667,PROD-00266,1,6.22,0.0,6.22,2.81
8171,ORD-003667,PROD-00228,1,288.67,0.0,288.67,121.65
8172,ORD-003668,PROD-00051,2,359.46,0.0,718.92,393.16
8173,ORD-003668,PROD-00214,4,272.45,0.0,1089.8,544.6
8174,ORD-003668,PROD-00141,1,23.63,0.0,23.63,11.46
8175,ORD-003668,PROD-00102,3,235.33,0.0,705.99,310.74
8176,ORD-003668,PROD-00202,1,573.63,0.0,573.63,286.32
8177,ORD-003669,PROD-00256,1,148.22,0.0,148.22,88.1
8178,ORD-003669,PROD-00227,2,430.55,0.0,861.1,350.12
8179,ORD-003670,PROD-00216,1,457.15,0.0,457.15,233.28
8180,ORD-003670,PROD-00044,1,454.36,0.0,454.36,186.4
8181,ORD-003670,PROD-00275,3,149.85,0.0,449.55,176.85
8182,ORD-003671,PROD-00219,1,147.31,0.0,147.31,45.12
8183,ORD-003671,PROD-00141,1,23.63,0.0,23.63,11.46
8184,ORD-003672,PROD-00110,4,309.7,0.0,1238.8,474.72
8185,ORD-003672,PROD-00031,1,1231.36,0.0,1231.36,732.72
8186,ORD-003673,PROD-00096,1,404.26,0.0,404.26,134.58
8187,ORD-003674,PROD-00217,2,359.18,0.0,718.36,371.82
8188,ORD-003675,PROD-00108,1,457.62,0.0,457.62,257.76
